x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,-2.1854210885408065e-08,-0.059240370988845825,-0.07531219720840454,-0.021680524572730064,-0.07580587267875671,-0.17898207902908325,-0.03128524869680405,-0.0345766544342041,-0.2475082278251648,-0.04179591313004494,0.014526307582855225,-0.25700005888938904,-0.050933774560689926,-0.051246047019958496,-0.30165615677833557,-0.006840799003839493,-0.05167773365974426,-0.40903306007385254,-0.024527527391910553,-0.04739031195640564,-0.47425714135169983,-0.04169021174311638,-0.04173463582992554,-0.5302753895521164,-0.05604255199432373,-0.008692353963851929,-0.3070732057094574,-0.013638012111186981,-0.004725396633148193,-0.4273843467235565,-0.028578128665685654,-0.001721888780593872,-0.5017638802528381,-0.04236111789941788,0.00035050511360168457,-0.563067615032196,-0.05309790372848511,0.03188803791999817,-0.2899732291698456,-0.024840978905558586,0.03601574897766113,-0.4029853343963623,-0.03966259956359863,0.03693133592605591,-0.4750599265098572,-0.051120974123477936,0.036689937114715576,-0.5336632281541824,-0.0599309541285038,0.07224717736244202,-0.25332194566726685,-0.039585065096616745,0.08191704750061035,-0.342620313167572,-0.05233723297715187,0.08741611242294312,-0.4012950658798218,-0.05793120712041855,0.09149801731109619,-0.4488683342933655,-0.06241486221551895,B
0.0,0.0,1.0455798360453628e-07,-0.0625913143157959,-0.07016652822494507,-0.028554584830999374,-0.08082661032676697,-0.179132878780365,-0.04126251861453056,-0.029491662979125977,-0.25212064385414124,-0.05307604745030403,0.027938276529312134,-0.2603403329849243,-0.06349056959152222,-0.06371381878852844,-0.3118222951889038,-0.017556054517626762,-0.06410008668899536,-0.4292720556259155,-0.03804538771510124,-0.05939924716949463,-0.5013193488121033,-0.05705416202545166,-0.05372554063796997,-0.5629519820213318,-0.07325586676597595,-0.016767680644989014,-0.319893479347229,-0.022284509614109993,-0.013878673315048218,-0.44695377349853516,-0.03992372006177902,-0.011177420616149902,-0.5281842648983002,-0.05593913421034813,-0.01123306155204773,-0.5965258181095123,-0.06851128488779068,0.02688652276992798,-0.30245622992515564,-0.03167411684989929,0.032768189907073975,-0.4224684536457062,-0.049777060747146606,0.03406745195388794,-0.49869225919246674,-0.06433286517858505,0.03257235884666443,-0.5624679028987885,-0.07516483962535858,0.0689145028591156,-0.2632363736629486,-0.04492682218551636,0.08089226484298706,-0.35517650842666626,-0.06246025860309601,0.08805122971534729,-0.41623008251190186,-0.07189098000526428,0.09282910823822021,-0.466793030500412,-0.07869414240121841,B
0.0,0.0,-6.239403660401877e-08,-0.05980437994003296,-0.09223520755767822,-0.03376030921936035,-0.07772880792617798,-0.20817506313323975,-0.04926837608218193,-0.02564525604248047,-0.28225836157798767,-0.06401866674423218,0.03655445575714111,-0.28738898038864136,-0.07688768208026886,-0.056852638721466064,-0.3504573702812195,-0.01379356998950243,-0.057428181171417236,-0.476125106215477,-0.038254182785749435,-0.05083152651786804,-0.555656298995018,-0.061887018382549286,-0.04212471842765808,-0.6233624517917633,-0.08157762140035629,-0.00717085599899292,-0.35699746012687683,-0.01704774983227253,-0.00363999605178833,-0.491452693939209,-0.03733508288860321,0.0011211037635803223,-0.5759668201208115,-0.055130526423454285,0.004881143569946289,-0.6451754570007324,-0.0697576105594635,0.03847235441207886,-0.3395261764526367,-0.026511171832680702,0.04463684558868408,-0.4664646238088608,-0.047519948333501816,0.04908877611160278,-0.5480675250291824,-0.062358494848012924,0.052804648876190186,-0.6148535013198853,-0.07355338335037231,0.08265924453735352,-0.2989857494831085,-0.04062604531645775,0.09143543243408203,-0.3979077637195587,-0.05932336673140526,0.09753566980361938,-0.46221332252025604,-0.06769661605358124,0.10390985012054443,-0.5142111033201218,-0.07427940517663956,B
0.0,0.0,1.7492925508122426e-07,-0.06070876121520996,-0.08335816860198975,-0.04269959032535553,-0.06975722312927246,-0.20136570930480957,-0.05881558358669281,-0.00951540470123291,-0.2753940224647522,-0.0712103620171547,0.05023765563964844,-0.27080148458480835,-0.08096203207969666,-0.057296037673950195,-0.33540070056915283,-0.024839797988533974,-0.05143284797668457,-0.4609082192182541,-0.048100221902132034,-0.041874825954437256,-0.5385482311248779,-0.06958238780498505,-0.03208208084106445,-0.6055262088775635,-0.08771167695522308,-0.0032171010971069336,-0.3388446271419525,-0.021622734144330025,0.005314767360687256,-0.47248341143131256,-0.04173554107546806,0.011708199977874756,-0.5613343417644501,-0.059145230799913406,0.014511048793792725,-0.6370151340961456,-0.07256350666284561,0.043820858001708984,-0.3168485164642334,-0.024678628891706467,0.05161994695663452,-0.4418754279613495,-0.04537429288029671,0.05538839101791382,-0.5250481069087982,-0.062223732471466064,0.056393980979919434,-0.595472902059555,-0.0739593505859375,0.08821576833724976,-0.2751081883907318,-0.0328122153878212,0.10073727369308472,-0.37055084109306335,-0.05244078487157822,0.10808455944061279,-0.4379310607910156,-0.06385189294815063,0.11324429512023926,-0.49530819058418274,-0.0717235580086708,B
0.0,0.0,1.203793402737574e-07,-0.059934377670288086,-0.06734353303909302,-0.036930009722709656,-0.07550057768821716,-0.17677831649780273,-0.05304116755723953,-0.018221735954284668,-0.24847465753555298,-0.06589336693286896,0.043589115142822266,-0.2491489052772522,-0.07701139897108078,-0.05653664469718933,-0.31025904417037964,-0.029257940128445625,-0.05145150423049927,-0.4311031699180603,-0.0507965125143528,-0.04173225164413452,-0.5051511228084564,-0.07044330984354019,-0.031682372093200684,-0.5677958130836487,-0.08754382282495499,-0.006889820098876953,-0.3154793679714203,-0.029200946912169456,0.00028324127197265625,-0.444893479347229,-0.04774961620569229,0.006237328052520752,-0.527134507894516,-0.06435323506593704,0.008545339107513428,-0.5965752601623535,-0.07772325724363327,0.0369836688041687,-0.29699844121932983,-0.03389463946223259,0.04500299692153931,-0.41591668128967285,-0.052410077303647995,0.04823660850524902,-0.4975448548793793,-0.06883243471384048,0.04819297790527344,-0.5658758282661438,-0.08141596615314484,0.07720446586608887,-0.2583913207054138,-0.04291465878486633,0.08921444416046143,-0.3506911098957062,-0.061719853430986404,0.09691894054412842,-0.41216692328453064,-0.0729929655790329,0.10200893878936768,-0.46206632256507874,-0.08124758303165436,B
0.0,0.0,-2.848264273325185e-07,-0.056475549936294556,-0.07490253448486328,-0.025668084621429443,-0.06708866357803345,-0.17752212285995483,-0.03391476348042488,-0.014487206935882568,-0.24110627174377441,-0.04287152364850044,0.03473794460296631,-0.2454298734664917,-0.05077453702688217,-0.035910606384277344,-0.2971092462539673,-0.009302197955548763,-0.031216859817504883,-0.41167593002319336,-0.027295120060443878,-0.02297687530517578,-0.4778357744216919,-0.04521330073475838,-0.013589739799499512,-0.5372482240200043,-0.06125781685113907,0.011196106672286987,-0.3015875220298767,-0.013309009373188019,0.021193653345108032,-0.42932313680648804,-0.028430210426449776,0.027018964290618896,-0.5063449442386627,-0.042864926159381866,0.028772056102752686,-0.5710755884647369,-0.055849626660346985,0.05372321605682373,-0.2860141396522522,-0.022274481132626534,0.06443637609481812,-0.40579843521118164,-0.03891496732831001,0.06762927770614624,-0.47813719511032104,-0.051243312656879425,0.06672412157058716,-0.5407987236976624,-0.06155071780085564,0.09508073329925537,-0.2503244876861572,-0.03521653637290001,0.10721969604492188,-0.3413715958595276,-0.04999503120779991,0.11424708366394043,-0.3998997211456299,-0.0573711097240448,0.11763149499893188,-0.44982072710990906,-0.06426391005516052,B
0.0,0.0,-2.6180072154602385e-07,-0.05598539113998413,-0.017257630825042725,-0.005654928274452686,-0.09980571269989014,-0.05783146619796753,-0.011059322394430637,-0.13979899883270264,-0.0853833556175232,-0.021937228739261627,-0.176862895488739,-0.10289961099624634,-0.031761541962623596,-0.06950706243515015,-0.16639745235443115,0.023559121415019035,-0.09087520837783813,-0.22618606686592102,0.007761235348880291,-0.12086492776870728,-0.232179194688797,-0.009350872598588467,-0.14477777481079102,-0.22250503301620483,-0.019322725012898445,-0.05685257911682129,-0.17820990085601807,0.014484608545899391,-0.07999271154403687,-0.2475202977657318,-0.0004533934989012778,-0.11433881521224976,-0.24852320551872253,-0.016599370166659355,-0.14037388563156128,-0.22959446907043457,-0.024601232260465622,-0.042311251163482666,-0.18231910467147827,0.0007148539298214018,-0.06562983989715576,-0.25102129578590393,-0.012087314389646053,-0.10336792469024658,-0.2550584077835083,-0.02288857102394104,-0.13245266675949097,-0.2409253716468811,-0.026812579482793808,-0.025537312030792236,-0.17832070589065552,-0.014933684840798378,-0.049917638301849365,-0.2393217384815216,-0.022472023963928223,-0.08321815729141235,-0.25403332710266113,-0.026512689888477325,-0.11193853616714478,-0.25080606341362,-0.027685323730111122,C
0.0,0.0,-2.383477237799525e-07,-0.05321437120437622,-0.015103578567504883,-0.007210278883576393,-0.09835278987884521,-0.057727694511413574,-0.012791731394827366,-0.13700991868972778,-0.08729815483093262,-0.023001154884696007,-0.1725367307662964,-0.10539990663528442,-0.032053615897893906,-0.06609410047531128,-0.1633603274822235,0.01922754943370819,-0.08557534217834473,-0.22229140996932983,0.003560134908184409,-0.11347514390945435,-0.2316301167011261,-0.013088925741612911,-0.1369335651397705,-0.22540590167045593,-0.02278538979589939,-0.053456664085388184,-0.17481115460395813,0.01185559295117855,-0.07538294792175293,-0.2413731813430786,-0.002593627665191889,-0.10761052370071411,-0.2466970980167389,-0.017465446144342422,-0.13360172510147095,-0.2333422303199768,-0.02486698143184185,-0.038551270961761475,-0.17860102653503418,-1.3716176908928901e-05,-0.06057161092758179,-0.2448153793811798,-0.012090244330465794,-0.09494096040725708,-0.2524947226047516,-0.021361108869314194,-0.12283527851104736,-0.24341794848442078,-0.02449204958975315,-0.02013874053955078,-0.17348775267601013,-0.013899038545787334,-0.04165381193161011,-0.23296400904655457,-0.021030448377132416,-0.07073819637298584,-0.2503891587257385,-0.024532819166779518,-0.09657615423202515,-0.25148433446884155,-0.025352492928504944,C
0.0,0.0,-2.0653739341014443e-07,-0.054332852363586426,-0.01864039897918701,-0.0053948890417814255,-0.09671550989151001,-0.05659139156341553,-0.011454573832452297,-0.1352735161781311,-0.08390116691589355,-0.02297528274357319,-0.1709599494934082,-0.10488420724868774,-0.03352953866124153,-0.06340527534484863,-0.1621355414390564,0.024227814748883247,-0.0841938853263855,-0.2196691334247589,0.009036147966980934,-0.11351585388183594,-0.23004013299942017,-0.008692818693816662,-0.13814866542816162,-0.2260943353176117,-0.019397379830479622,-0.05153125524520874,-0.1739821434020996,0.015380579978227615,-0.07302689552307129,-0.24055060744285583,0.0012329150922596455,-0.10686904191970825,-0.24645087122917175,-0.01640329696238041,-0.13339918851852417,-0.23375046253204346,-0.026244286447763443,-0.03762507438659668,-0.17805668711662292,0.0020431282464414835,-0.059345543384552,-0.24311330914497375,-0.00922287069261074,-0.09595382213592529,-0.2510301172733307,-0.021538183093070984,-0.12471938133239746,-0.24121242761611938,-0.02728503942489624,-0.021092772483825684,-0.17332950234413147,-0.013164765201508999,-0.03947657346725464,-0.2328069806098938,-0.01848086342215538,-0.06892889738082886,-0.24997985363006592,-0.02250845916569233,-0.09539175033569336,-0.2485027313232422,-0.024454664438962936,C
0.0,0.0,-2.1886613410515565e-07,-0.059677958488464355,-0.021426916122436523,-0.00653988029807806,-0.10526728630065918,-0.06251686811447144,-0.013697593472898006,-0.14566510915756226,-0.0893825888633728,-0.026476338505744934,-0.18191862106323242,-0.11213618516921997,-0.037883855402469635,-0.0696149468421936,-0.1740654706954956,0.023376241326332092,-0.08789962530136108,-0.23710769414901733,0.005861290264874697,-0.11925792694091797,-0.24497026205062866,-0.012922363355755806,-0.14510458707809448,-0.23764470219612122,-0.023711316287517548,-0.05611461400985718,-0.1853351593017578,0.01448530051857233,-0.07607918977737427,-0.2562794089317322,-0.0016200148966163397,-0.1124468445777893,-0.2599891126155853,-0.019070936366915703,-0.13988947868347168,-0.24441346526145935,-0.027819568291306496,-0.040617406368255615,-0.18888822197914124,0.0007738580461591482,-0.06123834848403931,-0.25789934396743774,-0.010815206915140152,-0.1002536416053772,-0.26395800709724426,-0.021228259429335594,-0.12984848022460938,-0.25262537598609924,-0.025081366300582886,-0.022260665893554688,-0.18314135074615479,-0.015112102963030338,-0.04339289665222168,-0.24481099843978882,-0.020389430224895477,-0.07597851753234863,-0.2618039846420288,-0.023116257041692734,-0.10376662015914917,-0.2612195312976837,-0.02343808487057686,C
0.0,0.0,-3.2985809639285435e-07,-0.06295442581176758,-0.029542267322540283,-0.002956052776426077,-0.11265170574188232,-0.07838606834411621,-0.008802853524684906,-0.15843409299850464,-0.10882335901260376,-0.022212104871869087,-0.2000800371170044,-0.13024401664733887,-0.03446430712938309,-0.07832562923431396,-0.2010546326637268,0.029461858794093132,-0.10120242834091187,-0.2764852046966553,0.009781062602996826,-0.13664203882217407,-0.28038346767425537,-0.010505170561373234,-0.16342198848724365,-0.2645171880722046,-0.021794255822896957,-0.06355375051498413,-0.21319794654846191,0.01682117022573948,-0.08930647373199463,-0.29937371611595154,-0.001174287754110992,-0.12957298755645752,-0.29767394065856934,-0.01911749877035618,-0.1575605869293213,-0.2722187638282776,-0.027635684236884117,-0.046938955783843994,-0.21523559093475342,-0.0011310302652418613,-0.07093489170074463,-0.3017493486404419,-0.01570122502744198,-0.11366450786590576,-0.3023563623428345,-0.02620086632668972,-0.14393150806427002,-0.278605580329895,-0.029172135517001152,-0.02868521213531494,-0.20708918571472168,-0.021094460040330887,-0.053471922874450684,-0.2811984419822693,-0.028841719031333923,-0.09019052982330322,-0.29596513509750366,-0.03180665150284767,-0.11986058950424194,-0.2876986265182495,-0.03170498460531235,C
0.0,0.0,-3.936150676508987e-07,-0.06841719150543213,-0.03126180171966553,-0.002282724715769291,-0.12155067920684814,-0.08589762449264526,-0.009473397396504879,-0.17075663805007935,-0.12072473764419556,-0.024893468245863914,-0.215947687625885,-0.14565935730934143,-0.03922966495156288,-0.08229953050613403,-0.22216355800628662,0.029532931745052338,-0.10863542556762695,-0.3010157346725464,0.008162645623087883,-0.14885711669921875,-0.30684536695480347,-0.0139737818390131,-0.1789567470550537,-0.29047611355781555,-0.026482662186026573,-0.06623333692550659,-0.23577874898910522,0.01534191146492958,-0.09585052728652954,-0.3275480568408966,-0.001870994339697063,-0.14116543531417847,-0.32540959119796753,-0.019266290590167046,-0.1710847020149231,-0.29857325553894043,-0.028174659237265587,-0.048983752727508545,-0.23740017414093018,-0.004310068674385548,-0.07459503412246704,-0.33201834559440613,-0.01756780780851841,-0.12162894010543823,-0.332230806350708,-0.025955593213438988,-0.15350937843322754,-0.3053928315639496,-0.028399156406521797,-0.030776679515838623,-0.22693029046058655,-0.026224717497825623,-0.05604606866836548,-0.30876174569129944,-0.03288649767637253,-0.09622621536254883,-0.3230240046977997,-0.03411197289824486,-0.12773960828781128,-0.31137844920158386,-0.03320413827896118,C
0.0,0.0,-4.0606312268209876e-07,-0.07384449243545532,-0.03092855215072632,-0.005207963287830353,-0.13319021463394165,-0.09424585103988647,-0.013647476211190224,-0.18890470266342163,-0.1308618187904358,-0.03058316931128502,-0.2408728003501892,-0.15325260162353516,-0.04647345095872879,-0.09666156768798828,-0.24195203185081482,0.028698621317744255,-0.12376457452774048,-0.33165520429611206,0.000823693466372788,-0.1697654128074646,-0.338498055934906,-0.025996370241045952,-0.20517736673355103,-0.318558931350708,-0.04054667428135872,-0.07795733213424683,-0.25750237703323364,0.013525962829589844,-0.10957682132720947,-0.36155855655670166,-0.01087138056755066,-0.16156166791915894,-0.3604545593261719,-0.032092273235321045,-0.19682317972183228,-0.3286101520061493,-0.041792646050453186,-0.05679190158843994,-0.2594100832939148,-0.008231393061578274,-0.08679032325744629,-0.3633226156234741,-0.02784515544772148,-0.14061874151229858,-0.3646128475666046,-0.039979103952646255,-0.17690914869308472,-0.3357470631599426,-0.043167632073163986,-0.0336800217628479,-0.24851346015930176,-0.032486725598573685,-0.06438887119293213,-0.3363451361656189,-0.04364786297082901,-0.10874879360198975,-0.3501672148704529,-0.0471862256526947,-0.1431916356086731,-0.3351762294769287,-0.046869274228811264,C
0.0,0.0,-5.698481686522427e-07,-0.0943228006362915,-0.05138152837753296,0.022362640127539635,-0.15750151872634888,-0.11530947685241699,0.025183843448758125,-0.21966052055358887,-0.1549384593963623,0.01159856840968132,-0.27895504236221313,-0.18365442752838135,-0.0037914528511464596,-0.11563116312026978,-0.2747024893760681,0.07508694380521774,-0.14870387315750122,-0.37155047059059143,0.0599655956029892,-0.19730937480926514,-0.3812902867794037,0.03502117842435837,-0.23520350456237793,-0.3693625032901764,0.017504431307315826,-0.08978825807571411,-0.2906971275806427,0.04201160743832588,-0.1321309208869934,-0.4060533046722412,0.024855224415659904,-0.1876612901687622,-0.4083890914916992,-0.002909521572291851,-0.22832608222961426,-0.37939849495887756,-0.02102525345981121,-0.06246286630630493,-0.29093730449676514,0.0029185772873461246,-0.10042399168014526,-0.4085279107093811,-0.013199100270867348,-0.15840685367584229,-0.4153299927711487,-0.032521795481443405,-0.20038068294525146,-0.38941672444343567,-0.044063713401556015,-0.034558236598968506,-0.2794441282749176,-0.03682498261332512,-0.07444518804550171,-0.3771328330039978,-0.04847097024321556,-0.12331914901733398,-0.3959280848503113,-0.05640730634331703,-0.16238856315612793,-0.38500115275382996,-0.06216222420334816,C
0.0,0.0,-5.367185735849489e-07,-0.08212673664093018,-0.04911923408508301,-0.011022171936929226,-0.1521921157836914,-0.11925417184829712,-0.024807769805192947,-0.2193813920021057,-0.1625191569328308,-0.047248125076293945,-0.28066909313201904,-0.19259530305862427,-0.06924264878034592,-0.11302691698074341,-0.2889845371246338,0.02399619296193123,-0.15170180797576904,-0.3906015455722809,-0.010060947388410568,-0.20510077476501465,-0.3994998335838318,-0.042935676872730255,-0.24331200122833252,-0.3823302090167999,-0.06162911653518677,-0.09031164646148682,-0.307354599237442,0.00841798447072506,-0.1301141381263733,-0.4330799877643585,-0.021684765815734863,-0.18510961532592773,-0.43340519070625305,-0.048470642417669296,-0.2237488031387329,-0.4030041992664337,-0.06264530122280121,-0.06507372856140137,-0.3094879984855652,-0.014490092173218727,-0.10424864292144775,-0.430243581533432,-0.040519725531339645,-0.1610364317893982,-0.43437738716602325,-0.05727169290184975,-0.20044636726379395,-0.40730541944503784,-0.06327109038829803,-0.037267982959747314,-0.2972758710384369,-0.040204666554927826,-0.07739698886871338,-0.401959627866745,-0.05401507765054703,-0.12539803981781006,-0.42728719115257263,-0.05861416086554527,-0.1641826033592224,-0.4244721531867981,-0.05983354151248932,C
0.0,0.0,-6.336280762297974e-07,-0.08159977197647095,-0.046654462814331055,-0.00843918975442648,-0.14772939682006836,-0.1081773042678833,-0.02387848123908043,-0.21357184648513794,-0.14387500286102295,-0.0486859492957592,-0.2712785601615906,-0.16826856136322021,-0.07294753193855286,-0.10259819030761719,-0.2860052287578583,0.019666971638798714,-0.14349150657653809,-0.3932672142982483,-0.01497285533696413,-0.1992640495300293,-0.3839138448238373,-0.046513088047504425,-0.2371920943260193,-0.3489394187927246,-0.06364786624908447,-0.08322775363922119,-0.3011154532432556,0.003176570637151599,-0.13159382343292236,-0.4195604920387268,-0.028294697403907776,-0.18898159265518188,-0.4035834074020386,-0.053922925144433975,-0.22570759057998657,-0.36118680238723755,-0.06637661904096603,-0.06303584575653076,-0.3020763099193573,-0.020048581063747406,-0.10896140336990356,-0.4163786470890045,-0.04605023190379143,-0.17089873552322388,-0.4088575541973114,-0.06144913658499718,-0.21308261156082153,-0.37336036562919617,-0.06630925834178925,-0.040649235248565674,-0.29114198684692383,-0.04575800895690918,-0.08182787895202637,-0.3822684586048126,-0.05931578949093819,-0.13214993476867676,-0.3961606025695801,-0.06388294696807861,-0.17277395725250244,-0.38508379459381104,-0.06479927897453308,C
0.0,0.0,-5.531319970941695e-07,-0.0835716724395752,-0.041969120502471924,0.01194437313824892,-0.1455841064453125,-0.10761362314224243,0.010744044557213783,-0.20566719770431519,-0.14524725079536438,-0.004684347193688154,-0.26260173320770264,-0.16113469004631042,-0.019983112812042236,-0.09877175092697144,-0.2714121341705322,0.06208795681595802,-0.128210186958313,-0.377064973115921,0.03923970088362694,-0.1808653473854065,-0.3774051070213318,0.01172000914812088,-0.2208661437034607,-0.3541508913040161,-0.0046888478100299835,-0.08735799789428711,-0.28817811608314514,0.03610403835773468,-0.12547266483306885,-0.40450112521648407,0.015954287722706795,-0.1828632950782776,-0.39907364547252655,-0.00872263964265585,-0.22071021795272827,-0.3684902787208557,-0.02237674780189991,-0.07377886772155762,-0.29296478629112244,0.0031866529025137424,-0.11045092344284058,-0.40578068792819977,-0.013883215375244617,-0.16999495029449463,-0.40452273190021515,-0.028195064514875412,-0.21167564392089844,-0.375989705324173,-0.034080229699611664,-0.05644315481185913,-0.28616032004356384,-0.03155956417322159,-0.09345889091491699,-0.3795764446258545,-0.03740118071436882,-0.14392268657684326,-0.3927406966686249,-0.03879111260175705,-0.18461674451828003,-0.3810492753982544,-0.039014462381601334,C
0.0,0.0,-1.5206596870598332e-08,-0.06280675530433655,-0.004730820655822754,-0.017685379832983017,-0.1167302131652832,-0.052678048610687256,-0.02873235009610653,-0.1673458218574524,-0.0810127854347229,-0.04101911187171936,-0.209095299243927,-0.10277098417282104,-0.05172847583889961,-0.048348069190979004,-0.1886952817440033,0.001935959211550653,-0.0852782130241394,-0.25691384077072144,-0.013933544047176838,-0.12369322776794434,-0.30323122441768646,-0.032297421246767044,-0.15988710522651672,-0.32646432518959045,-0.045097507536411285,-0.04029691219329834,-0.19954508543014526,-0.003090399317443371,-0.07699134945869446,-0.2715485095977783,-0.014517704024910927,-0.12037330865859985,-0.31561169028282166,-0.028316181153059006,-0.1627117395401001,-0.3359113931655884,-0.03766849264502525,-0.03883850574493408,-0.20187699794769287,-0.012676537968218327,-0.08094489574432373,-0.2737886607646942,-0.024568455293774605,-0.1261700987815857,-0.314910352230072,-0.03334853798151016,-0.1669696569442749,-0.3362390697002411,-0.03781667351722717,-0.04721337556838989,-0.19176334142684937,-0.02533223107457161,-0.08962997794151306,-0.2541828751564026,-0.03702734410762787,-0.12537717819213867,-0.28944769501686096,-0.04148105904459953,-0.15784364938735962,-0.30712343752384186,-0.04249965399503708,C
0.0,0.0,-1.1080310713396102e-07,-0.058899879455566406,-0.0015529394149780273,-0.026783624663949013,-0.10736405849456787,-0.04125818610191345,-0.04577377066016197,-0.15370211005210876,-0.06783679127693176,-0.06444837898015976,-0.19645053148269653,-0.08127331733703613,-0.08087523281574249,-0.0449184775352478,-0.19324856996536255,-0.015755435451865196,-0.08026230335235596,-0.26911866664886475,-0.04111413285136223,-0.12727433443069458,-0.2956017851829529,-0.06298317015171051,-0.16099166870117188,-0.29423439502716064,-0.07520049810409546,-0.02955108880996704,-0.20686423778533936,-0.016351938247680664,-0.06828215718269348,-0.2865538001060486,-0.034116823226213455,-0.11968842148780823,-0.3068205714225769,-0.04670500010251999,-0.1577877402305603,-0.29843536019325256,-0.05332525819540024,-0.021509885787963867,-0.20787078142166138,-0.022176429629325867,-0.06260499358177185,-0.28387951850891113,-0.037051498889923096,-0.11650627851486206,-0.30408602952957153,-0.043124325573444366,-0.15609672665596008,-0.30098533630371094,-0.04482633247971535,-0.022825926542282104,-0.1947547197341919,-0.03159141167998314,-0.061681389808654785,-0.25781792402267456,-0.04545677453279495,-0.10404068231582642,-0.2817705571651459,-0.049998484551906586,-0.13896983861923218,-0.28341057896614075,-0.049995675683021545,C
0.0,0.0,-4.4406345978131867e-07,-0.06690123677253723,-0.008881807327270508,0.005458707455545664,-0.10567259788513184,-0.05666172504425049,0.004545831587165594,-0.13966703414916992,-0.08423024415969849,-0.002427247352898121,-0.17363974452018738,-0.09311813116073608,-0.00853140652179718,-0.06287416815757751,-0.19091564416885376,0.022660931572318077,-0.10114797949790955,-0.2514469027519226,0.010479296557605267,-0.13963830471038818,-0.24585875868797302,-0.0019607925787568092,-0.16387927532196045,-0.22154244780540466,-0.008651106618344784,-0.0489082932472229,-0.20124900341033936,0.009096555411815643,-0.09890389442443848,-0.26544567942619324,0.004347518086433411,-0.14101064205169678,-0.25555792450904846,1.1872016330016777e-06,-0.16430729627609253,-0.23008859157562256,-0.0024893234949558973,-0.04505574703216553,-0.1983070969581604,-0.008026845753192902,-0.09872663021087646,-0.26447218656539917,-0.014979762025177479,-0.14373409748077393,-0.25839972496032715,-0.016886031255126,-0.16986170411109924,-0.23567163944244385,-0.01730106584727764,-0.054327547550201416,-0.18512850999832153,-0.02602710761129856,-0.10384446382522583,-0.23661282658576965,-0.03144024685025215,-0.14197814464569092,-0.2412511110305786,-0.03133630007505417,-0.16833165287971497,-0.2300761342048645,-0.030344557017087936,C
0.0,0.0,-1.0312795239997286e-07,-0.06550425291061401,-0.008999645709991455,-0.026952305808663368,-0.11508962512016296,-0.057234346866607666,-0.03816381096839905,-0.1597667932510376,-0.08490300178527832,-0.04605864733457565,-0.2030775249004364,-0.09815019369125366,-0.052980322390794754,-0.07320570945739746,-0.16874104738235474,-0.005434488411992788,-0.1174326241016388,-0.22597253322601318,-0.009185116738080978,-0.1571183204650879,-0.2324855625629425,-0.017597027122974396,-0.18804186582565308,-0.22649109363555908,-0.021422844380140305,-0.0603337287902832,-0.17587125301361084,0.007189911790192127,-0.11212214827537537,-0.23013126850128174,0.011334803886711597,-0.15307864546775818,-0.23669180274009705,0.006760457996279001,-0.1834915280342102,-0.2260037660598755,0.0037169831339269876,-0.055937737226486206,-0.16945111751556396,0.01674521528184414,-0.10399401187896729,-0.2195146679878235,0.021283430978655815,-0.14164292812347412,-0.23019200563430786,0.019060110673308372,-0.17117047309875488,-0.22718942165374756,0.017676837742328644,-0.05688667297363281,-0.1558254361152649,0.02352837473154068,-0.0992530882358551,-0.19872695207595825,0.027336813509464264,-0.12860524654388428,-0.21256107091903687,0.030293000862002373,-0.15226930379867554,-0.21500104665756226,0.03343146666884422,C
0.0,0.0,-1.921900292245482e-07,-0.057946622371673584,-0.028676271438598633,-0.02648453414440155,-0.10494711995124817,-0.0697021484375,-0.04271990805864334,-0.14790093898773193,-0.09774523973464966,-0.057399895042181015,-0.1893702745437622,-0.1104276180267334,-0.06914496421813965,-0.06098043918609619,-0.1772724986076355,-0.011452139355242252,-0.09115338325500488,-0.263057142496109,-0.02847336418926716,-0.1327788233757019,-0.2586950957775116,-0.04215291514992714,-0.15806952118873596,-0.2354448139667511,-0.04789339005947113,-0.04845321178436279,-0.18659859895706177,-0.0036666651722043753,-0.08756983280181885,-0.26995849609375,-0.017658740282058716,-0.13236665725708008,-0.2604329586029053,-0.027000784873962402,-0.15581053495407104,-0.23173528909683228,-0.029311835765838623,-0.04441797733306885,-0.1855260729789734,4.9157959438161924e-05,-0.08205252885818481,-0.2644602060317993,-0.010511604137718678,-0.12551847100257874,-0.25989407300949097,-0.016430756077170372,-0.1511700451374054,-0.23548740148544312,-0.016451651230454445,-0.0445210337638855,-0.1783837080001831,0.0013556428020820022,-0.07866519689559937,-0.23853999376296997,-0.004360077437013388,-0.11329087615013123,-0.2446131408214569,-0.005316626746207476,-0.1360754370689392,-0.2322324514389038,-0.0031114541925489902,C
